Gene_acc,Gene_id,146P1,146P2,146P3,146M1,146M2,146M3,Desc
198,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,955038.9375,851476.25,957105.8125,548618,539528.5625,557585.5,"cdc2-related kinase 6, putative"
199,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,617168.1875,626577.6875,575633.375,945415.375,770659.4375,815909.125,"rRNA biogenesis protein, putative"
200,Tb11.v5.0394.1-p1,3268932,3478159.75,3633795.75,3386972,3578738,3225160.25,"hypothetical protein, conserved"
201,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,174089.4844,150324.875,53237.69922,113831.3906,205356.7813,113398.4453,"potassium voltage-gated channel, putative"
202,Tb11.v5.0397.1-p1;Tb927.10.16150:mRNA-p1,468912.9688,407031.9063,433743.375,262011.7969,249519.0781,331286.2813,"ATP-dependent zinc metallopeptidase, putative"
203,Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1,1071565,1228854.125,1029492.625,510635.125,446428.4688,563166,Glycerol uptake protein 1
205,Tb11.v5.0414.1-p1;Tb927.10.540:mRNA-p1,7161882,6986423,6166330,6969033.5,4575740,7450806,"ATP-dependent RNA helicase SUB2, putative"
206,Tb11.v5.0420.1-p1;Tb927.10.14490:mRNA-p1,5986918.5,5743449,6397597.5,7271055,9267774,7278475,"hypothetical protein, conserved"
207,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1,1843700.625,1989970.25,2228240.5,642547,751514.25,674148.125,"75 kDa invariant surface glycoprotein, putative"
208,Tb11.v5.0422.1-p1,367791.625,370455.3125,381166,525694,605008.625,560862.875,"SET domain containing protein, putative"
209,Tb11.v5.0426.1-p1;Tb927.1.1640:mRNA-p1,150840.3594,165417.4531,18112.38086,102483.1094,120831.25,92253.75781,"hypothetical protein, conserved"
210,Tb11.v5.0427.1-p1;Tb927.10.15850:mRNA-p1,1383568.125,1539144.75,1279402.75,1422315,1259456.375,1118578.25,Peroxisome biogenesis factor 12
211,Tb11.v5.0434.1-p1;Tb927.10.15390:mRNA-p1,399394.0938,355459.6875,377887.5313,373077,445636.0625,352936.2813,Flagellum attachment zone protein 7
212,Tb11.v5.0435.1-p1;Tb927.11.3650:mRNA-p1,17321464,17507692,20841890,18615426,21797136,17169616,"adenylosuccinate synthetase, putative"
213,Tb11.v5.0436.1-p1;Tb927.1.1030:mRNA-p1,273425.9375,272621.5625,149646.7344,246535.0938,157449.6563,178069.4219,Nucleolar protein 49
214,Tb11.v5.0464.1-p1;Tb927.1.1560:mRNA-p1,1541514.5,1455331.125,1302828.875,1138976.5,1095893.5,1121841.5,"vesicular-fusion protein nsf, putative"
215,Tb11.v5.0468.1-p1,1401667.875,2604434.25,1453220,2363656.75,819911.625,8102287.5,"alpha tubulin, putative"
216,Tb11.v5.0469.1-p1;Tb927.1.2330:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2390:mRNA-p1,306170016,304051680,341023552,408913984,377894752,410230176,beta tubulin
217,Tb11.v5.0474.1-p1;Tb927.3.3290:mRNA-p1,221845.8125,201633.1406,183067.4375,131762.9844,151894.7813,141632.6875,"protein kinase, putative"
218,Tb11.v5.0480.1-p1,1324724.125,1313214.75,1488567.25,1552119.75,1780183.75,1659787.25,"DNA-directed RNA polymerase, alpha subunit, putative"
219,Tb11.v5.0481.1-p1;Tb927.10.15380:mRNA-p1,294928.125,101268.8672,134226.2813,170106.5156,152412.0156,169885.8125,"U3 snoRNA-associated protein UTP11, putative"
220,Tb11.v5.0485.1-p1;Tb927.10.9280:mRNA-p1,254803.5938,236268.0781,212642.7969,185157.0781,204009.375,217872.5313,"hypothetical protein, conserved"
221,Tb11.v5.0487.1-p1,314582.2813,353752.75,324379.8125,331420.375,330946.9375,306150.4063,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
222,Tb11.v5.0489.1-p1,579918.375,566589.125,726038.5625,515095.25,604967.875,780110.5,"retrotransposon hot spot (RHS) protein, putative"
223,Tb11.v5.0493.1-p1;Tb927.7.3830:mRNA-p1,1061712.25,565219.5,1795808.25,1782284.125,2748379.5,552021.5,"kinesin K39, putative"
224,Tb11.v5.0500.1-p1;Tb927.10.660:mRNA-p1,299794.9688,328816.75,342757.0625,243166.6563,400196.2813,246594.4531,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
225,Tb11.v5.0501.1-p1;Tb927.10.3940:mRNA-p1,14288803,15269995,15500217,28414220,32917876,29144464,"40S ribosomal protein S3A, putative"
226,Tb11.v5.0502.1-p1;Tb927.10.3920:mRNA-p1,396097.9688,284304,346152.1563,593612.25,754257.25,640797.25,"hypothetical protein, conserved"
227,Tb11.v5.0507.1-p1,240963.1563,297546.4063,212763.5938,213570.0469,234539.8906,136644.9219,"hypothetical protein, conserved"
228,Tb11.v5.0512.1-p1;Tb927.10.2180:mRNA-p1,100582.6719,54551.49609,65632.05469,83662.40625,94306.09375,73471.27344,"Rtr1/RPAP2 family, putative"
230,Tb11.v5.0515.1-p1;Tb927.10.15300:mRNA-p1,4229199,2664429.25,2017267.375,1084785.25,1090720.75,791172.125,"Calcium/calmodulin-dependent protein kinase kinase, putative"
231,Tb11.v5.0516.1-p1;Tb927.10.6880:mRNA-p1,9025584,9118164,9903007,9169899,9418210,9810240,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
232,Tb11.v5.0517.1-p1;Tb927.11.4050:mRNA-p1,294930.5625,273831.8125,258101.9688,262033.7969,241586.2969,221205.7031,"hypothetical protein, conserved"
233,Tb11.v5.0523.1-p1;Tb927.1.780:mRNA-p1,212393.3125,207237.8594,232989.2188,343529.0625,421682.25,396008.625,leucine-rich repeat-containing protein
234,Tb11.v5.0524.1-p1;Tb927.1.790:mRNA-p1,473484.4375,476742.0625,318693.7188,515389.9063,159558.375,480064.5625,"hypothetical transmembrane protein, conserved"
236,Tb11.v5.0527.1-p1;Tb927.10.16110:mRNA-p1,1212356.5,1188048.625,1202678.25,1707510.375,1777412,1703600.375,component of motile flagella 1
237,Tb11.v5.0531.1-p1;Tb927.10.5620:mRNA-p1,223276096,224315728,234826240,193562096,231731024,198573120,"fructose-bisphosphate aldolase, glycosomal"
238,Tb11.v5.0538.1-p1;Tb927.8.4970:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.5010:mRNA-p1,15779426,16774324,16176078,24035812,21946060,23362142,Paraflagellar rod protein 2-5
239,Tb11.v5.0540.1-p1,938561.6875,889007.1875,567434.125,1462056.75,829579.9375,1267539.125,"amino acid transporter 8, putative"
240,Tb11.v5.0543.1-p1;Tb927.10.10890:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10960:mRNA-p1,55710048,57285868,67029296,85749768,110271472,91560240,"heat shock protein, putative"
243,Tb11.v5.0553.1-p1,182736.0938,205351.75,993861.125,126441.9922,287489.25,147724.4375,"ubiquitin hydrolase, putative"
244,Tb11.v5.0563.1-p1;Tb927.10.13270:mRNA-p1,238383.8125,243819.625,241986.7344,352549.625,387493.7813,363617.875,"Periodic tryptophan protein 2 homolog, putative"
245,Tb11.v5.0564.1-p1;Tb927.10.350:mRNA-p1,551862.125,559675.125,714660.875,728956.8125,791756.9375,521012.2188,"protein kinase PK4, putative"
247,Tb11.v5.0570.1-p1;Tb927.7.6370:mRNA-p1,3736580.5,1237446.75,1705603.5,1398464.5,78100.29688,69396.72656,"Zinc finger, C3HC4 type (RING finger), putative"
248,Tb11.v5.0574.1-p1;Tb927.5.2540:mRNA-p1,297244.3125,349418.4375,313505.4375,590923.125,473455.2813,471000.75,"Organic solute transport protein 1, putative"
249,Tb11.v5.0578.1-p1;Tb927.10.6720:mRNA-p1,6568714,6805012,4915663.5,1549203.5,860644.75,1503038.125,"Plasma-membrane choline transporter, putative"
250,Tb11.v5.0580.1-p1;Tb927.10.7100:mRNA-p1,69487.49219,70285.17969,54153.69531,67371.08594,133690.9375,147819.4063,delta-4 fatty acid desaturase
252,Tb11.v5.0587.1-p1;Tb927.11.4610:mRNA-p1,2801423.5,4055173.5,2495971,3686349.75,4735010,3535920,protein kinase A regulatory subunit
253,Tb11.v5.0594.1-p1,599076.125,576228.6875,481038.375,520029.375,507420.0313,522476,"retrotransposon hot spot (RHS) protein, putative"
254,Tb11.v5.0597.1-p1;Tb927.10.4800:mRNA-p1,217696.5156,204272.4688,181084.4063,161426.5938,114541.7266,176574.1563,"J binding protein 3, putative"
255,Tb11.v5.0611.1-p1;Tb927.7.2570:mRNA-p1,2259713.5,2403956,2423018,1821556.625,1860534.875,1586500.25,"guide RNA associated protein, GAP2"
256,Tb11.v5.0612.1-p1;Tb927.7.7070:mRNA-p1,2095105.75,2115791.5,2388771.5,2654551.25,3058748.25,1955240.5,"MYND finger, putative"
257,Tb11.v5.0616.1-p1;Tb927.7.6970:mRNA-p1,886537.625,876434.375,895065.9375,784101.4375,950102.6875,859982.75,"paraflagellar rod protein, putative"
258,Tb11.v5.0619.1-p1;Tb927.1.3450:mRNA-p1,446785.8438,514791.4375,667799.0625,600792.1875,809904.8125,535461.5625,"hypothetical protein, conserved"
259,Tb11.v5.0620.1-p1,214088.5938,148009.5625,234596.6406,199644.8125,220263.8906,141436.3438,"COG4 transport protein, putative"
260,Tb11.v5.0624.1-p1,1122215.5,1113596.25,1302297,1016364.875,1141527.875,1114673,"retrotransposon hot spot protein (PHS), putative"
261,Tb11.v5.0626.1-p1;Tb927.10.14800:mRNA-p1,1298598.375,1242219.75,1477059.875,1178482.125,1536486.875,1217434.75,"mitogen-activated protein kinase 9, putative"
262,Tb11.v5.0627.1-p1;Tb927.10.13680:mRNA-p1,123071.1797,119979.7031,169026.5313,89402.71094,111614.5156,72876.20313,"lipase domain protein, putative"
263,Tb11.v5.0631.1-p1;Tb927.10.960:mRNA-p1,550436.125,472002.0938,570548.125,472716.125,512417,392271.625,U4/U6-specific protein PRP4
264,Tb11.v5.0634.1-p1;Tb927.6.3520:mRNA-p1,103339.2109,106383.4219,75705.79688,53800.02734,27695.71875,47493.47656,"Uncharacterised ACR, YagE family COG1723, putative"
265,Tb11.v5.0636.1-p1;Tb927.10.14890:mRNA-p1,19352690,20720370,23774508,15613502,14803579,15492368,"C-terminal motor kinesin, putative"
266,Tb11.v5.0637.1-p1;Tb927.10.380:mRNA-p1,582788.875,444967.6875,388466.875,255155.4531,213958.5938,159097.125,kinetoplast ribosomal PPR-repeat containing protein 5
267,Tb11.v5.0638.1-p1;Tb927.10.1050:mRNA-p1,116790.0625,126785.8438,130619.5703,88347.75,96475.71875,83774.03906,"serine peptidase, Clan SC, Family S10"
268,Tb11.v5.0639.1-p1;Tb927.5.1230:mRNA-p1,582822.6875,624003,669604.9375,1032643.25,1195996.25,1117843.5,"hypothetical protein, conserved"
269,Tb11.v5.0647.1-p1;Tb927.11.6580:mRNA-p1,103511.2891,86049.02344,67027.97656,74263.3125,62610.54688,72766.26563,"hypothetical protein, conserved"
270,Tb11.v5.0649.1-p1;Tb927.10.4050:mRNA-p1,258579.8438,49725.41406,121264.9766,35738.13281,41189.03516,68833.33594,"serine palmitoyltransferase, putative"
271,Tb11.v5.0650.1-p1;Tb927.10.2890:mRNA-p1,77622864,80679976,91184240,93203096,120592688,93014896,enolase
272,Tb11.v5.0652.1-p1;Tb927.7.3210:mRNA-p1,284615.9375,248276.8125,234447.1875,165870.2188,223806.25,361641.9063,"Pseudokinase, putative"
273,Tb11.v5.0655.1-p1;Tb927.2.830:pseudogenic_transcript-p1,987865.5,971704.25,1117576.75,757717.4375,911259.375,791039.375,"retrotransposon hot spot protein 1 (RHS1), interrupted"
274,Tb11.v5.0667.1-p1;Tb927.11.15650:mRNA-p1,250648.1719,241876.1875,205415.8594,187247.9375,151151.4844,231206.9375,terminal uridylyltransferase 4
275,Tb11.v5.0668.1-p1;Tb927.10.8230:mRNA-p1,28645076,29929512,28847040,26722874,30541142,27792958,protein disulfide isomerase 2
276,Tb11.v5.0670.1-p1,902569.25,857215.125,1332787.25,901522.3125,280496.4063,225181.6563,"retrotransposon hot spot (RHS) protein, putative"
277,Tb11.v5.0671.1-p1;Tb927.10.13010:mRNA-p1,461983.0625,483741.5313,496366.0313,542643.125,805588.6875,670097.75,cAMP-dependent protein kinase catalytic subunit 3
278,Tb11.v5.0674.1-p1;Tb927.10.11360:mRNA-p1,98656.39063,104781.625,116333.8281,93691.54688,135632.625,94029.61719,"protein phosphatase 2A regulatory subunit, putative"
279,Tb11.v5.0680.1-p1;Tb927.10.9100:mRNA-p1,586595.625,1466037.125,211105.6563,1889672.625,283455.3438,1053260,"hypothetical protein, conserved"
280,Tb11.v5.0684.1-p1;Tb927.10.2770:mRNA-p1,2180269.25,2072293.75,2706167.5,3370731.75,3687926.25,2934576.75,"eukaryotic translation initiation factor 5, putative"
281,Tb11.v5.0707.1-p1;Tb927.10.8650:mRNA-p1,510927.4688,515667.1563,634584.5625,511252.4063,608772,538639.625,"ran binding protein, putative"
282,Tb11.v5.0710.1-p1,590433.5,504132.75,334819.4063,927035.875,423781.625,1696577.25,"Gp63-1 surface protease homolog, putative"
284,Tb11.v5.0713.1-p1,14490349,15569354,16097110,12493777,14794334,12811862,"Retrotransposon hot spot protein 6 (RHS6), putative"
285,Tb11.v5.0718.1-p1;Tb927.10.13780:mRNA-p1,2238089,2227864,2371325.25,2705559.5,2364873.5,2496411.5,Glycogen synthase kinase 3 short
286,Tb11.v5.0731.1-p1,1269668,1186484.375,1197257.625,633766.8125,508941.625,591720.375,"65 kDa invariant surface glycoprotein, putative"
288,Tb11.v5.0738.1-p1;Tb927.8.3510:mRNA-p1;Tb927.8.3910:mRNA-p1,345161.4063,399272.75,449344.3125,378064.1563,386509.8125,214602.4219,"thymidylate kinase, putative"
289,Tb11.v5.0741.1-p1;Tb927.3.3770:mRNA-p1;Tb927.3.3790:mRNA-p1,2545557.75,2310299.25,2838673,3154332.5,3328466.75,2739762.5,"hypothetical protein, conserved"
290,Tb11.v5.0742.1-p1;Tb927.6.1260:mRNA-p1,1685946.875,1624739.875,1922364.875,2023097.125,2182402.75,2425974.5,"proteasome beta-1 subunit, putative"
291,Tb11.v5.0746.1-p1;Tb927.11.6090:mRNA-p1,310656,295108.125,328752.25,490456.2813,452388.0313,442772.0938,"tatD related deoxyribonuclease, putative"
293,Tb11.v5.0765.1-p1;Tb927.2.1780:mRNA-p1,83687.38281,125672.7266,113530.7813,91203.67969,84635.86719,84026.07031,GlcNAc-PI synthesis protein
294,Tb11.v5.0775.1-p1;Tb927.10.7560:mRNA-p1,381859.875,372814.8438,406777.3125,302972.25,465104.0313,354732.125,"methyltransferase domain containing protein, putative"
298,Tb11.v5.0807.1-p1;Tb927.9.13510:mRNA-p1,1418892.625,1584723.875,1715714.625,1919566.75,2042658.375,1571210.5,Poly(A)-specific ribonuclease PARN-3
300,Tb11.v5.0818.1-p1;Tb927.3.2340:mRNA-p1,380343.0313,377652.4063,344913.375,359063.125,428849.4375,345694.8438,Peroxisome biogenesis protein 2
301,Tb11.v5.0826.1-p1;Tb927.7.6860:mRNA-p1,246124.8594,246978.9063,515161.8438,66909.84375,277703.4375,82935.65625,"expression site-associated gene 5 (ESAG5) protein, putative"
302,Tb11.v5.0831.1-p1,484993.3438,483803.5,536270.625,240948.3281,306042.6563,331374.25,"kinesin motor domain containing protein, putative"
303,Tb11.v5.0832.1-p1;Tb927.10.1800:mRNA-p1,108658.9453,112641.4609,96264.0625,82867.78906,74144.55469,71013.14844,"methyltransferase domain containing protein, putative"
304,Tb11.v5.0853.1-p1;Tb927.10.10020:mRNA-p1,800392.625,843310.875,805056.5,670188.6875,821173.25,651546.5,"Rab5 GDP/GTP exchange factor (Rabex-5), putative"
305,Tb11.v5.0861.1-p1;Tb927.8.4030:mRNA-p1;Tb927.8.4080:mRNA-p1,672327.4375,653865.75,730541.75,702169.8125,748131.75,704149.875,"hypothetical protein, conserved"
306,Tb11.v5.0880.1-p1;Tb927.4.5240:mRNA-p1;Tb927.4.5250:mRNA-p1;Tb927.4.5260:mRNA-p1;Tb927.4.5270:mRNA-p1;Tb927.4.5280:mRNA-p1;Tb927.4.5290:mRNA-p1;Tb927.4.5300:mRNA-p1,142682.7969,152282.3281,161805.6406,44066.63281,65289.95313,55328.89844,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
309,Tb11.v5.0959.1-p1;Tb927.4.3120:mRNA-p1,106556.2969,125119.5703,241694.375,135267.0625,125518.375,133416.5469,"hook complex protein, conserved"
310,Tb11.v5.0962.1-p1;Tb927.4.3090:mRNA-p1,106293.9766,136416.3906,150085.0469,121673.2344,209721.0469,125700.6406,"hypothetical protein, conserved"
311,Tb11.v5.0967.1-p1;Tb927.4.3000:mRNA-p1,234792.9688,226658.7813,230840.5156,234365.7344,303101.5625,202516.9063,"hypothetical protein, conserved"
312,Tb11.v5.0968.1-p1;Tb927.4.2990:mRNA-p1,200706.0625,206726.7969,203806.3125,271298.4688,353734.3125,320329.2813,"hypothetical protein, conserved"
314,Tb11.v5.0985.1-p1;Tb927.5.130:mRNA-p1,2903670.5,2955296.5,3159390.5,1917534.5,2365958.25,1873808.125,"variant surface glycoprotein (VSG)-related, putative"
315,Tb11.v5.1013.1-p1;Tb927.10.11640:mRNA-p1,233612.75,231209.4531,244182.9219,218751.7188,254337.125,211770.3438,"Protein prenyltransferase alpha subunit repeat, putative"
318,Tb11.v5.1022.1-p1;Tb927.10.3340:mRNA-p1,29304530,10438754,8484029,5777371.5,3920897.5,4345561.5,"CMGC/MAPK protein kinase, putative"
319,Tb11.v5.1026.1-p1,581900,639872,645923.375,433376.1563,527914.5625,501917.7813,"procyclin-associated gene 2-like protein, putative"
320,Tb11.v5.1046.1-p1;Tb927.10.2090:mRNA-p1;Tb927.10.2100:mRNA-p1;Tb927.10.2110:mRNA-p1,158089104,160911200,200174624,184075264,245281888,165082880,elongation factor 1-alpha
321,Tb11.v5.1055.1-p1;Tb927.3.4290:mRNA-p1;Tb927.3.4300:mRNA-p1;Tb927.3.4310:mRNA-p1;Tb927.3.4320:mRNA-p1;Tb927.3.4330:mRNA-p1,20182936,20705056,23666772,28694826,36903120,30048648,Paraflagellar rod protein 1-5
322,Tb11.v5.1057.1-p1;Tb927.10.12040:mRNA-p1,3993495,3871303.5,4148413,3802881,4306115.5,3449005.5,"mitogen-activated protein kinase 11, putative"
323,Tb11.v5.1059.1-p1;Tb927.11.3590:mRNA-p1;Tb927.11.3600:mRNA-p1,13131996,13702309,14734595,26173412,31946562,26408302,"40S ribosomal protein S4, putative"
324,Tb427.BES10.1,17128.32422,48860.125,18617.8457,23620.69531,185658.5625,26862.04688,Tb427.BES10.1
325,Tb427.BES10.2,146908.4219,147809.3594,161468.8125,247162.8594,262029.2031,240400.25,Tb427.BES10.2
326,Tb427.BES122.1,Filtered,Filtered,9653.267578,Filtered,7758.757324,6642.547852,Tb427.BES122.1
328,Tb427.BES126.15,544845.125,578740.6875,663519.875,1940372.75,1833742.875,2112775.75,Tb427.BES126.15
329,Tb427.BES129.14,229181.1094,38131.96484,50753.26953,69260.20313,79238.78906,71435.03906,Tb427.BES129.14
330,Tb427.BES134.1,42225.88281,55086,137435.9375,86190.24219,90499.02344,75474.50781,Tb427.BES134.1
331,Tb427.BES134.5,211710.75,404417.6875,229267.25,329791.9063,233180.3125,326736.5938,Tb427.BES134.5
332,Tb427.BES15.1,93265.4375,89918.65625,188033.7031,126869,170455.8125,163592.4531,Tb427.BES15.1
333,Tb427.BES15.12;Tb427.BES4.11,324544.8125,910602.1875,224291.2656,682620.625,1347766,479080.75,Tb427.BES15.12;Tb427.BES4.11
334,Tb427.BES15.2;Tb427.BES4.1,18043.84375,17932.75586,29116.0293,46834.33594,48971.50391,39483.00781,Tb427.BES15.2;Tb427.BES4.1
336,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9,2593204.75,2836885.75,3045128,1774898.875,2326965.75,1781501.875,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9
337,Tb427.BES153.14;Tb427.BES65.13,305927.4375,326928.1875,5929297.5,238325.6719,64916.57031,849796.375,Tb427.BES153.14;Tb427.BES65.13
338,Tb427.BES153.2;Tb427.BES65.1,64539.04688,87530.30469,98741.07813,90508.28125,220102.75,115795.5469,Tb427.BES153.2;Tb427.BES65.1
339,Tb427.BES153.3;Tb427.BES65.2,1739378.375,1005281.063,3872137,1782932.75,5482598,1494862.125,Tb427.BES153.3;Tb427.BES65.2
340,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6,685130.6875,830895.5,694814.4375,692889.4375,1013460.313,680847.1875,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6
341,Tb427.BES28.1;Tb427.BES28.2;Tb427.BES28.3;Tb427.BES40.2;Tb427.BES5.1,839973.1875,759328,717717.25,1282513.5,1071980.125,1387074.75,Tb427.BES28.1;Tb427.BES28.2;Tb427.BES28.3;Tb427.BES40.2;Tb427.BES5.1
342,Tb427.BES28.15;Tb427.BES5.12,152142.2813,150881.7969,195761.9531,100845.5781,143933.1875,147164.5156,Tb427.BES28.15;Tb427.BES5.12
343,Tb427.BES29.4;Tb427.BES56.4,40549000,18881994,12815064,105542.1406,873272.75,3105974.75,Tb427.BES29.4;Tb427.BES56.4
344,Tb427.BES29.9,791944.375,640924,755166.8125,933304.625,1118300.5,963117.0625,Tb427.BES29.9
345,Tb427.BES40.1,31136.12109,Filtered,Filtered,47947.30859,64339.83203,41293.74609,Tb427.BES40.1
346,Tb427.BES40.10,22286886,26273248,19795500,11028279,16282338,12705360,Tb427.BES40.10
347,Tb427.BES40.13;Tb427.BES56.6,19731.83203,49080.39453,44812.55859,142277.4844,161559.8438,139649.375,Tb427.BES40.13;Tb427.BES56.6
348,Tb427.BES40.15,1763056.125,1776380.375,1975223.875,1639670.375,2065159.75,1820652.625,Tb427.BES40.15
349,Tb427.BES40.16,9750104,10341540,9673920,4638799,5170868.5,5125007.5,Tb427.BES40.16
350,Tb427.BES40.20,6931255,7071585,6136339,4254618,3972681.75,4268091,Tb427.BES40.20
351,Tb427.BES40.22,275292480,260930752,276212544,605251584,698914176,620522496,Tb427.BES40.22
352,Tb427.BES40.7,2288939,1940044.875,1791602.5,1794284.625,1689101.75,1515067.75,Tb427.BES40.7
353,Tb427.BES51.12,37774.26172,63338.44922,45546.33203,118381.0781,171220.375,128208.2969,Tb427.BES51.12
354,Tb427.BES51.2,71504.53906,Filtered,Filtered,75855.78125,63576.10547,Filtered,Tb427.BES51.2
355,Tb427.BES51.3,1575169.625,1425784.75,1491199.5,2977016.5,3505213,2918225.5,Tb427.BES51.3
356,Tb427.BES51.4,26258472,24924992,19733634,3250852.75,2231274.25,2399304.75,Tb427.BES51.4
357,Tb427.BES51.7,153196.4688,257502.9219,225270.5,98193.625,83978.88281,181303.6094,Tb427.BES51.7
358,Tb427.BES56.13,74206.375,103146.4844,58589.34375,138710.6406,179790.2188,171639.625,Tb427.BES56.13
359,Tb427.BES56.2,Filtered,36753.13281,24434.22656,36368.91406,22800.34375,41537.98438,Tb427.BES56.2
361,Tb427.BES64.1,270500.9375,353304.125,384451.9063,574088.1875,549316.1875,587575.9375,Tb427.BES64.1
362,Tb427.BES64.2,89700.17188,62948.77734,47559.18359,120715.5781,99661.60156,60209.56641,Tb427.BES64.2
363,Tb427.BES98.12,327813.7188,133488.2188,290565.8438,1352532.375,202889.5,483575,Tb427.BES98.12
364,Tb427.BES98.2,3071679.5,2956096.75,2720319.25,4204966.5,5048719.5,5009624,Tb427.BES98.2
365,Tb427.BES98.3,8683403,8635936,8230065,1873657.75,2481119.75,1922472.625,Tb427.BES98.3
367,Tb927.1.1020:mRNA-p1,540384.25,647928.9375,603409.8125,441489.2188,422294.4375,403832.2188,leucine-rich repeat-containing protein
368,Tb927.1.1050:mRNA-p1,452196.25,320766.75,361245.1563,242556.6875,270861.2188,263640.9688,Metallo-dependent phosphatase-like domain-containing protein
369,Tb927.1.1060:mRNA-p1,140961.375,177526.7188,189072.9844,218173.3281,263388.6875,182492.9844,"Cell cycle checkpoint protein RAD1-like, putative"
371,Tb927.1.1100:mRNA-p1,47997.52344,53258.28125,41104.05469,27006.02344,41497.14453,32250.83203,Basal body protein
372,Tb927.1.1120:mRNA-p1,100160.75,106685.375,99015.23438,138524.6406,145614.4375,145558.875,"ribosomal RNA-processing protein 8, putative"
